"ID","CBRD","BDAT","BW8T","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      8959 ,H    ,11/28/21,     0 , SLD/DIE,00000000 ,MEASURE    , 156 ,05/03/22,  345/44,                ,,
      8959 ,H    ,11/28/21,     0 , SLD/DIE,00000000 ,MEASURE    , 197 ,06/13/22,  370/44,                ,,
      8959 ,H    ,11/28/21,     0 , SLD/DIE,00000000 ,MEASURE    , 381 ,12/14/22,  840/53,                ,,
      8959 ,H    ,11/28/21,     0 , SLD/DIE,00000000 ,MEASURE    , 501 ,04/13/23,1100            ,                ,,
      8959 ,H    ,11/28/21,     0 , SLD/DIE,00000000 ,MEASURE    , 557 ,06/08/23,1160            ,                ,,
      8960 ,H    ,11/27/21,     0 ,PREG    ,05/18/23,MEASURE    ,  92 ,02/27/22,255             ,                ,,
      8960 ,H    ,11/27/21,     0 ,PREG    ,05/18/23,MEASURE    , 157 ,05/03/22,  300/43,                ,,
      8960 ,H    ,11/27/21,     0 ,PREG    ,05/18/23,MEASURE    , 198 ,06/13/22,  390/44,                ,,
      8960 ,H    ,11/27/21,     0 ,PREG    ,05/18/23,MEASURE    , 382 ,12/14/22,  820/53,                ,,
      8960 ,H    ,11/27/21,     0 ,PREG    ,05/18/23,MEASURE    , 537 ,05/18/23,1120            ,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,02/27/22,215             ,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 156 ,05/03/22,  285/42,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 181 ,05/28/22,  298/43,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 381 ,12/14/22,  660/52,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 515 ,04/27/23,850             ,                ,,
      8961 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 536 ,05/18/23,940             ,                ,,
      8962 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,02/27/22,218             ,                ,,
      8962 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 156 ,05/03/22,  330/43,                ,,
      8962 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 187 ,06/03/22,  394/43,                ,,
      8962 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 381 ,12/14/22,  840/54,                ,,
      8962 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 536 ,05/18/23,1120            ,                ,,
      8963 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    ,  91 ,02/27/22,270             ,                ,,
      8963 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 156 ,05/03/22,  349/44,                ,,
      8963 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 187 ,06/03/22,  392/46,                ,,
      8963 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 381 ,12/14/22,  900/54,                ,,
      8963 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 541 ,05/23/23,1260            ,                ,,
      8964 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,02/27/22,235             ,                ,,
      8964 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 155 ,05/02/22,  300/43,                ,,
      8964 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 185 ,06/01/22,  370/45,                ,,
      8964 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 381 ,12/14/22,  840/53,                ,,
      8964 ,H    ,11/28/21,     0 ,PREG    ,05/18/23,MEASURE    , 536 ,05/18/23,1210            ,                ,,
      8965 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    ,  91 ,02/27/22,249             ,                ,,
      8965 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 155 ,05/02/22,  340/44,                ,,
      8965 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 185 ,06/01/22,  422/46,                ,,
      8965 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 381 ,12/14/22,  920/54,                ,,
      8965 ,H    ,11/28/21,     0 ,PREG    ,05/25/23,MEASURE    , 541 ,05/23/23,1280            ,                ,,
      8966 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    ,  90 ,02/27/22,228             ,                ,,
      8966 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 155 ,05/03/22,  340/44,                ,,
      8966 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 186 ,06/03/22,  414/45,                ,,
      8966 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 380 ,12/14/22,  790/53,                ,,
      8966 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 535 ,05/18/23,1230            ,                ,,
      8968 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    ,  90 ,02/27/22,220             ,                ,,
      8968 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 154 ,05/02/22,  240/40,                ,,
      8968 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 184 ,06/01/22,  350/44,                ,,
      8968 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 380 ,12/14/22,  820/53,                ,,
      8968 ,H    ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 535 ,05/18/23,1110            ,                ,,
      8969 ,HJ   ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    ,  90 ,02/27/22,222             ,                ,,
      8969 ,HJ   ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 155 ,05/03/22,  300/43,                ,,
      8969 ,HJ   ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 196 ,06/13/22,  434/44,                ,,
      8969 ,HJ   ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 380 ,12/14/22,  780/54,                ,,
      8969 ,HJ   ,11/29/21,     0 ,PREG    ,05/18/23,MEASURE    , 535 ,05/18/23,1080            ,                ,,
      8971 ,HJ   ,11/30/21,     0 ,PREG    ,05/18/23,MEASURE    ,  89 ,02/27/22,242             ,                ,,
      8971 ,HJ   ,11/30/21,     0 ,PREG    ,05/18/23,MEASURE    , 154 ,05/03/22,  345/44,                ,,
      8971 ,HJ   ,11/30/21,     0 ,PREG    ,05/18/23,MEASURE    , 196 ,06/14/22,  400/46,                ,,
      8971 ,HJ   ,11/30/21,     0 ,PREG    ,05/18/23,MEASURE    , 379 ,12/14/22,  740/53,                ,,
      8971 ,HJ   ,11/30/21,     0 ,PREG    ,05/18/23,MEASURE    , 534 ,05/18/23,1020            ,                ,,
      8972 ,J    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    ,  88 ,02/27/22,215             ,                ,,
      8972 ,J    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 153 ,05/03/22,  310/43,                ,,
      8972 ,J    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 195 ,06/14/22,  290/43,                ,,
      8972 ,J    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 378 ,12/14/22,  790/53,                ,,
      8972 ,J    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 546 ,05/31/23,1160            ,                ,,
      8973 ,H    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    ,  88 ,02/27/22,248             ,                ,,
      8973 ,H    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 152 ,05/02/22,  293/43,                ,,
      8973 ,H    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 182 ,06/01/22,  364/45,                ,,
      8973 ,H    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 378 ,12/14/22,  820/54,                ,,
      8973 ,H    ,12/01/21,     0 ,PREG    ,06/01/23,MEASURE    , 545 ,05/30/23,1010            ,                ,,
      8974 ,H    ,12/01/21,     0 ,PREG    ,05/04/23,MEASURE    ,  88 ,02/27/22,258             ,                ,,
      8974 ,H    ,12/01/21,     0 ,PREG    ,05/04/23,MEASURE    , 153 ,05/03/22,  339/44,                ,,
      8974 ,H    ,12/01/21,     0 ,PREG    ,05/04/23,MEASURE    , 184 ,06/03/22,  380/45,                ,,
      8974 ,H    ,12/01/21,     0 ,PREG    ,05/04/23,MEASURE    , 378 ,12/14/22,  920/54,                ,,
      8974 ,H    ,12/01/21,     0 ,PREG    ,05/04/23,MEASURE    , 518 ,05/03/23,1240            ,                ,,
      8975 ,H    ,12/02/21,     0 ,PREG    ,06/01/23,MEASURE    ,  74 ,02/14/22,245             ,                ,,
      8975 ,H    ,12/02/21,     0 ,PREG    ,06/01/23,MEASURE    , 140 ,04/21/22,  330/44,                ,,
      8975 ,H    ,12/02/21,     0 ,PREG    ,06/01/23,MEASURE    , 377 ,12/14/22,  880/55,                ,,
      8975 ,H    ,12/02/21,     0 ,PREG    ,06/01/23,MEASURE    , 545 ,05/31/23,1250            ,                ,,
      8976 ,HJ   ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    ,  95 ,03/07/22,210             ,                ,,
      8976 ,HJ   ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 162 ,05/13/22,  279/42,                ,,
      8976 ,HJ   ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 197 ,06/17/22,  342/43,                ,,
      8976 ,HJ   ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 377 ,12/14/22,  660/54,                ,,
      8976 ,HJ   ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 516 ,05/02/23,890             ,                ,,
      8977 ,H    ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    ,  95 ,03/07/22,218             ,                ,,
      8977 ,H    ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 162 ,05/13/22,  345/44,                ,,
      8977 ,H    ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 190 ,06/10/22,  378/45,                ,,
      8977 ,H    ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 377 ,12/14/22,  790/54,                ,,
      8977 ,H    ,12/02/21,     0 ,PREG    ,05/04/23,MEASURE    , 517 ,05/03/23,1140            ,                ,,
      8978 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    ,  94 ,03/07/22,232             ,                ,,
      8978 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 161 ,05/13/22,  322/44,                ,,
      8978 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 185 ,06/06/22,  413/46,                ,,
      8978 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 376 ,12/14/22,  810/54,                ,,
      8978 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 531 ,05/18/23,1190            ,                ,,
      8979 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    ,  94 ,03/07/22,224             ,                ,,
      8979 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 161 ,05/13/22,  335/44,                ,,
      8979 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 185 ,06/06/22,  414/45,                ,,
      8979 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 376 ,12/14/22,  710/55,                ,,
      8979 ,H    ,12/03/21,     0 ,PREG    ,05/18/23,MEASURE    , 531 ,05/18/23,960             ,                ,,
      8980 ,HJ   ,12/03/21,     0 ,PREG    ,06/01/23,MEASURE    ,  94 ,03/07/22,241             ,                ,,
      8980 ,HJ   ,12/03/21,     0 ,PREG    ,06/01/23,MEASURE    , 161 ,05/13/22,  312/43,                ,,
      8980 ,HJ   ,12/03/21,     0 ,PREG    ,06/01/23,MEASURE    , 183 ,06/04/22,  369/45,                ,,
      8980 ,HJ   ,12/03/21,     0 ,PREG    ,06/01/23,MEASURE    , 376 ,12/14/22,  870/53,                ,,
      8980 ,HJ   ,12/03/21,     0 ,PREG    ,06/01/23,MEASURE    , 544 ,05/31/23,1090            ,                ,,
      8981 ,H    ,12/04/21,     0 ,PREG    ,05/18/23,MEASURE    ,  93 ,03/07/22,211             ,                ,,
      8981 ,H    ,12/04/21,     0 ,PREG    ,05/18/23,MEASURE    , 160 ,05/13/22,  310/43,                ,,
      8981 ,H    ,12/04/21,     0 ,PREG    ,05/18/23,MEASURE    , 188 ,06/10/22,  334/43,                ,,
      8981 ,H    ,12/04/21,     0 ,PREG    ,05/18/23,MEASURE    , 389 ,12/28/22,  850/53,                ,,
      8981 ,H    ,12/04/21,     0 ,PREG    ,05/18/23,MEASURE    , 530 ,05/18/23,1060            ,                ,,
      8982 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    ,  93 ,03/07/22,214             ,                ,,
      8982 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 160 ,05/13/22,  335/44,                ,,
      8982 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 192 ,06/14/22,  400/46,                ,,
      8982 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 389 ,12/28/22,  840/54,                ,,
      8982 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 535 ,05/23/23,1120            ,                ,,
      8983 ,H    ,12/04/21,     0 , SLD/DIE,00000000 ,MEASURE    ,  93 ,03/07/22,232             ,                ,,
      8983 ,H    ,12/04/21,     0 , SLD/DIE,00000000 ,MEASURE    , 160 ,05/13/22,  309/43,                ,,
      8983 ,H    ,12/04/21,     0 , SLD/DIE,00000000 ,MEASURE    , 188 ,06/10/22,  390/45,                ,,
      8983 ,H    ,12/04/21,     0 , SLD/DIE,00000000 ,MEASURE    , 389 ,12/28/22,  680/53,                ,,
      8983 ,H    ,12/04/21,     0 , SLD/DIE,00000000 ,MEASURE    , 586 ,07/13/23,900             ,                ,,
      8984 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    ,  93 ,03/07/22,253             ,                ,,
      8984 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 160 ,05/13/22,  366/45,                ,,
      8984 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 188 ,06/10/22,  456/46,                ,,
      8984 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 389 ,12/28/22,  890/55,                ,,
      8984 ,H    ,12/04/21,     0 ,PREG    ,05/25/23,MEASURE    , 535 ,05/23/23,1240            ,                ,,
      8985 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    ,  92 ,03/07/22,232             ,                ,,
      8985 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 159 ,05/13/22,  340/44,                ,,
      8985 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 183 ,06/06/22,  400/45,                ,,
      8985 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 388 ,12/28/22,  890/53,                ,,
      8985 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 529 ,05/18/23,1130            ,                ,,
      8986 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    ,  92 ,03/07/22,211             ,                ,,
      8986 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 159 ,05/13/22,  274/42,                ,,
      8986 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 187 ,06/10/22,  318/41,                ,,
      8986 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 388 ,12/28/22,  830/54,                ,,
      8986 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 534 ,05/23/23,1070            ,                ,,
      8987 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    ,  92 ,03/07/22,222             ,                ,,
      8987 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 159 ,05/13/22,  259/42,                ,,
      8987 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 191 ,06/14/22,  426/45,                ,,
      8987 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 388 ,12/28/22,  890/54,                ,,
      8987 ,H    ,12/05/21,     0 ,PREG    ,05/25/23,MEASURE    , 534 ,05/23/23,1170            ,                ,,
      8988 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    ,  92 ,03/07/22,215             ,                ,,
      8988 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 159 ,05/13/22,  330/44,                ,,
      8988 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 181 ,06/04/22,  370/43,                ,,
      8988 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 388 ,12/28/22,  840/53,                ,,
      8988 ,H    ,12/05/21,     0 ,PREG    ,05/18/23,MEASURE    , 529 ,05/18/23,1110            ,                ,,
      8989 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    ,  92 ,03/07/22,252             ,                ,,
      8989 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 159 ,05/13/22,  283/42,                ,,
      8989 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 183 ,06/06/22,  328/44,                ,,
      8989 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 388 ,12/28/22,  840/53,                ,,
      8989 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 542 ,05/31/23,1080            ,                ,,
      8990 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    ,  92 ,03/07/22,225             ,                ,,
      8990 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 159 ,05/13/22,  278/42,                ,,
      8990 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 187 ,06/10/22,  360/45,                ,,
      8990 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 388 ,12/28/22,  820/54,                ,,
      8990 ,H    ,12/05/21,     0 ,PREG    ,06/01/23,MEASURE    , 542 ,05/31/23,1000            ,                ,,
      8991 ,H    ,12/06/21,     0 ,PREG    ,05/25/23,MEASURE    ,  91 ,03/07/22,214             ,                ,,
      8991 ,H    ,12/06/21,     0 ,PREG    ,05/25/23,MEASURE    , 158 ,05/13/22,  328/44,                ,,
      8991 ,H    ,12/06/21,     0 ,PREG    ,05/25/23,MEASURE    , 193 ,06/17/22,  466/47,                ,,
      8991 ,H    ,12/06/21,     0 ,PREG    ,05/25/23,MEASURE    , 387 ,12/28/22,  870/53,                ,,
      8991 ,H    ,12/06/21,     0 ,PREG    ,05/25/23,MEASURE    , 533 ,05/23/23,1140            ,                ,,
      8992 ,H    ,12/07/21,     0 , SLD/DIE,00000000 ,MEASURE    ,  90 ,03/07/22,225             ,                ,,
      8993 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,03/07/22,215             ,                ,,
      8993 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 158 ,05/13/22,  378/45,                ,,
      8993 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 186 ,06/10/22,  448/45,                ,,
      8993 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 387 ,12/28/22,  860/53,                ,,
      8993 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 528 ,05/18/23,1090            ,                ,,
      8994 ,H    ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,03/07/22,218             ,                ,,
      8994 ,H    ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 158 ,05/13/22,  336/44,                ,,
      8994 ,H    ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 186 ,06/10/22,  392/45,                ,,
      8994 ,H    ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 387 ,12/28/22,  810/53,                ,,
      8994 ,H    ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 528 ,05/18/23,1150            ,                ,,
      8995 ,H    ,12/06/21,     0 , SLD/DIE,00000000 ,MEASURE    ,  91 ,03/07/22,222             ,                ,,
      8995 ,H    ,12/06/21,     0 , SLD/DIE,00000000 ,MEASURE    , 158 ,05/13/22,  292/43,                ,,
      8995 ,H    ,12/06/21,     0 , SLD/DIE,00000000 ,MEASURE    , 186 ,06/10/22,  314/41,                ,,
      8995 ,H    ,12/06/21,     0 , SLD/DIE,00000000 ,MEASURE    , 387 ,12/28/22,  810/53,                ,,
      8995 ,H    ,12/06/21,     0 , SLD/DIE,00000000 ,MEASURE    , 493 ,04/13/23,950             ,                ,,
      8996 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    ,  91 ,03/07/22,220             ,                ,,
      8996 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 152 ,05/07/22,  277/42,                ,,
      8996 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 186 ,06/10/22,  304/40,                ,,
      8996 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 387 ,12/28/22,  870/52,                ,,
      8996 ,HJ   ,12/06/21,     0 ,PREG    ,05/18/23,MEASURE    , 528 ,05/18/23,1030            ,                ,,
      8997 ,H    ,12/07/21,     0 ,PREG    ,06/01/23,MEASURE    ,  90 ,03/07/22,220             ,                ,,
      8997 ,H    ,12/07/21,     0 ,PREG    ,06/01/23,MEASURE    , 157 ,05/13/22,  359/45,                ,,
      8997 ,H    ,12/07/21,     0 ,PREG    ,06/01/23,MEASURE    , 185 ,06/10/22,  362/43,                ,,
